algorithm_type,params,s_epe,s_mse,a_mse,combined_score
Farneback,pyr_scale=0.2; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.897726126435595,3229.9146,3229.9146,0.38836305700831086
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.381049689170393,3425.0874,3425.0874,0.37883994753284594
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,12.909997538543752,3372.1199,3372.1199,0.3830671722704551
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.423411457142418,3318.5327,3318.5327,0.3870397286788787
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.26281843083386,3228.0234,3228.0234,0.39336086202623427
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.381157442866087,3425.0796,3425.0796,0.37884099414858863
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,12.91379130649798,3371.7095,3371.7095,0.38309566830352204
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.453564729796218,3314.591,3314.591,0.3872253781667244
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.494713363378182,3194.5017,3194.5017,0.394596091948554
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.511831101517068,3402.4263,3402.4263,0.3793112159514056
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.087770418733365,3344.0098,3344.0098,0.38386938976222285
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.647273202120056,3284.312,3284.312,0.3881205472065042
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.501925978687794,3190.1423,3190.1423,0.39443550848045295
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.511941322085551,3402.4077,3402.4077,0.379311656353436
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,13.091723652733938,3343.5415,3343.5415,0.3838966314482193
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,13.679476293514018,3279.8035,3279.8035,0.3883008748057065
Farneback,pyr_scale=0.5; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,14.72872548781871,3152.0706,3152.0706,0.39532639830075256
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,15.310646446493303,2893.1194,2893.1194,0.3879362234744017
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,16.00912134491545,2750.0347,2750.0347,0.38912977664673315
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,16.511574858839207,2653.8997,2653.8997,0.3903960353551392
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,17.018592929789214,2606.492,2606.492,0.39464983549046817
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,15.31087597094903,2893.0854,2893.0854,0.38793739535769833
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,16.01509534086479,2748.5496,2748.5496,0.38912431854724594
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,16.54789751816474,2644.8604,2644.8604,0.3903621950217242
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,17.18024648775048,2558.9888,2558.9888,0.39406278059573385
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,16.118366815270658,2614.3892,2614.3892,0.38252048210968914
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,16.7734603068183,2480.9634,2480.9634,0.38368624644808985
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,17.230308060197693,2407.683,2407.683,0.3856853038677387
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,17.645888396299654,2411.9146,2411.9146,0.3917573145575869
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,16.11854260924568,2614.3289,2614.3289,0.3825193371443305
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,16.77791255639591,2479.5483,2479.5483,0.3836636860268551
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,17.25693979232034,2399.542,2399.542,0.38556968805352143
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,17.73194521716087,2379.9985,2379.9985,0.39104714692346143
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,16.394473926107274,2508.3801,2508.3801,0.3800254508081303
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,17.017456357913236,2383.9495,2383.9495,0.3812813654674274
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,17.45444518564525,2328.5144,2328.5144,0.38407310596443567
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.839633360670373,2356.88,2356.88,0.39116766163938155
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,16.39464273173931,2508.3174,2508.3174,0.3800240589943579
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,17.021572588685522,2382.7283,2382.7283,0.3812657236886493
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,17.47871372680921,2321.5215,2321.5215,0.383993293544996
Farneback,pyr_scale=0.5; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.90835544551379,2330.6438,2330.6438,0.39055561215867135
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.805254423051474,3235.0403,3235.0403,0.3873759833256518
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,14.49478439842316,3136.317,3136.317,0.39110599769120546
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,15.05738182300352,3045.074,3045.074,0.39350779422200044
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,15.793439153660259,2933.4302,2933.4302,0.3971139586504349
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,13.805446474705931,3235.0056,3235.0056,0.3873766007874083
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,14.500456073849856,3135.3088,3135.3088,0.39112493223505457
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,15.09630532174106,3037.2405,3037.2405,0.39358271077794965
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.02867632076423,2874.1533,2874.1533,0.3968506698361429
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,14.520935966002199,3066.454,3066.454,0.38728036338883787
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,15.238762403375457,2933.6763,2933.6763,0.3893632511971908
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,15.809803527568624,2832.3792,2832.3792,0.3912800009127933
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,16.527637192526164,2748.0857,2748.0857,0.3962720542002338
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,14.521112757327453,3066.4224,3066.4224,0.38728093111875866
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.243778493854077,2932.3726,2932.3726,0.389355260268785
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,15.8439284560307,2823.612,2823.612,0.3912317240199583
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.700958317382664,2697.6643,2697.6643,0.3956732714991663
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.763199479254789,2988.7205,2988.7205,0.3860080338241834
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,15.486452398993265,2849.2798,2849.2798,0.3877671240331408
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.07781300910501,2749.1892,2749.1892,0.3900407363926831
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,16.78971254734355,2680.8943,2680.8943,0.3959096447101654
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.763397271803907,2988.6863,2988.6863,0.38600874655962636
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,15.491201144227352,2848.0273,2848.0273,0.38775845991051744
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.108652622878164,2740.9956,2740.9956,0.38998087187539987
Farneback,pyr_scale=0.5; levels=4; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,16.947451683453473,2634.132,2634.132,0.39531226787567586
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.799632700791907,3384.8906,3384.8906,0.3822882971516781
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,13.379978400443772,3320.6304,3320.6304,0.38655753599370213
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.897680271273781,3258.117,3258.117,0.3900545461977353
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.686069492359124,3160.2788,3160.2788,0.39522171264293615
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.79978134634483,3384.8784,3384.8784,0.3822896480325205
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,13.384766283654027,3320.0403,3320.0403,0.3865891611996491
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.932394774545468,3253.5525,3253.5525,0.39026669570311834
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.946329158765092,3116.026,3116.026,0.3962101696641328
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.341640587205944,3293.3809,3293.3809,0.38438582139986116
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.028556979440292,3200.7222,3200.7222,0.38844313195784586
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,14.609620134774392,3116.353,3116.353,0.3915158830587165
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.442165490435354,3010.6763,3010.6763,0.3968308951360534
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.3417918610487,3293.364,3293.364,0.3843869408558598
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.033394750912612,3199.7832,3199.7832,0.38845453436914557
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,14.643364832850015,3110.0796,3110.0796,0.3916118756976962
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,15.667659926896485,2960.9023,2960.9023,0.3970013861246831
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.550434579804264,3246.2673,3246.2673,0.38448214231428113
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.275504752395397,3142.8828,3142.8828,0.3884300544476209
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,14.861007937846836,3058.3315,3058.3315,0.3915540136166568
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,15.71113435023866,2954.1174,2954.1174,0.3972029283276577
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.55059342668685,3246.2307,3246.2307,0.38448216079878067
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.28026682527163,3142.0503,3142.0503,0.38844675987440525
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,14.893628239858932,3051.3413,3051.3413,0.391591274860703
Farneback,pyr_scale=0.5; levels=4; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,15.916940574036332,2907.4585,2907.4585,0.3972846896038533
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,11.976215990452088,3475.4604,3475.4604,0.37619466337457663
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.422462772954926,3436.694,3436.694,0.3801161364742239
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,12.849301940440792,3398.0364,3398.0364,0.38377241477107527
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,13.584964919714327,3318.3171,3318.3171,0.3892885578481304
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,11.976327641616983,3475.466,3475.466,0.3761965543164314
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.4261202204135,3436.2957,3436.2957,0.38014343927608896
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,12.877423416967668,3395.1946,3395.1946,0.3839956163560715
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,13.828883441346434,3288.8862,3288.8862,0.390937555043703
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.381049689170393,3425.0874,3425.0874,0.37883994753284594
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,12.909997538543752,3372.1199,3372.1199,0.3830671722704551
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.423411457142418,3318.5327,3318.5327,0.3870397286788787
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.26281843083386,3228.0234,3228.0234,0.39336086202623427
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.381157442866087,3425.0796,3425.0796,0.37884099414858863
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,12.91379130649798,3371.7095,3371.7095,0.38309566830352204
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.453564729796218,3314.591,3314.591,0.3872253781667244
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.494713363378182,3194.5017,3194.5017,0.394596091948554
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.511831101517068,3402.4263,3402.4263,0.3793112159514056
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.087770418733365,3344.0098,3344.0098,0.38386938976222285
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.647273202120056,3284.312,3284.312,0.3881205472065042
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.501925978687794,3190.1423,3190.1423,0.39443550848045295
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.511941322085551,3402.4077,3402.4077,0.379311656353436
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,13.091723652733938,3343.5415,3343.5415,0.3838966314482193
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,13.679476293514018,3279.8035,3279.8035,0.3883008748057065
Farneback,pyr_scale=0.5; levels=4; winsize=35; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,14.72872548781871,3152.0706,3152.0706,0.39532639830075256
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,15.310646446493303,2893.1194,2893.1194,0.3879362234744017
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,16.00912134491545,2750.0347,2750.0347,0.38912977664673315
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,16.511574858839207,2653.8997,2653.8997,0.3903960353551392
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,17.018592929789214,2606.492,2606.492,0.39464983549046817
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,15.31087597094903,2893.0854,2893.0854,0.38793739535769833
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,16.01509534086479,2748.5496,2748.5496,0.38912431854724594
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,16.54789751816474,2644.8604,2644.8604,0.3903621950217242
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,17.18024648775048,2558.9888,2558.9888,0.39406278059573385
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,16.118366815270658,2614.3892,2614.3892,0.38252048210968914
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,16.7734603068183,2480.9634,2480.9634,0.38368624644808985
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,17.230308060197693,2407.683,2407.683,0.3856853038677387
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,17.645888396299654,2411.9146,2411.9146,0.3917573145575869
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,16.11854260924568,2614.3289,2614.3289,0.3825193371443305
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,16.77791255639591,2479.5483,2479.5483,0.3836636860268551
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,17.25693979232034,2399.542,2399.542,0.38556968805352143
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,17.73194521716087,2379.9985,2379.9985,0.39104714692346143
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,16.394473926107274,2508.3801,2508.3801,0.3800254508081303
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,17.017456357913236,2383.9495,2383.9495,0.3812813654674274
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,17.45444518564525,2328.5144,2328.5144,0.38407310596443567
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.839633360670373,2356.88,2356.88,0.39116766163938155
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,16.39464273173931,2508.3174,2508.3174,0.3800240589943579
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,17.021572588685522,2382.7283,2382.7283,0.3812657236886493
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,17.47871372680921,2321.5215,2321.5215,0.383993293544996
Farneback,pyr_scale=0.5; levels=5; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.90835544551379,2330.6438,2330.6438,0.39055561215867135
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.805254423051474,3235.0403,3235.0403,0.3873759833256518
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,14.49478439842316,3136.317,3136.317,0.39110599769120546
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,15.05738182300352,3045.074,3045.074,0.39350779422200044
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,15.793439153660259,2933.4302,2933.4302,0.3971139586504349
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,13.805446474705931,3235.0056,3235.0056,0.3873766007874083
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,14.500456073849856,3135.3088,3135.3088,0.39112493223505457
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,15.09630532174106,3037.2405,3037.2405,0.39358271077794965
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.02867632076423,2874.1533,2874.1533,0.3968506698361429
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,14.520935966002199,3066.454,3066.454,0.38728036338883787
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,15.238762403375457,2933.6763,2933.6763,0.3893632511971908
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,15.809803527568624,2832.3792,2832.3792,0.3912800009127933
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,16.527637192526164,2748.0857,2748.0857,0.3962720542002338
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,14.521112757327453,3066.4224,3066.4224,0.38728093111875866
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.243778493854077,2932.3726,2932.3726,0.389355260268785
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,15.8439284560307,2823.612,2823.612,0.3912317240199583
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.700958317382664,2697.6643,2697.6643,0.3956732714991663
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.763199479254789,2988.7205,2988.7205,0.3860080338241834
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,15.486452398993265,2849.2798,2849.2798,0.3877671240331408
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.07781300910501,2749.1892,2749.1892,0.3900407363926831
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,16.78971254734355,2680.8943,2680.8943,0.3959096447101654
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.763397271803907,2988.6863,2988.6863,0.38600874655962636
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,15.491201144227352,2848.0273,2848.0273,0.38775845991051744
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.108652622878164,2740.9956,2740.9956,0.38998087187539987
Farneback,pyr_scale=0.5; levels=5; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,16.947451683453473,2634.132,2634.132,0.39531226787567586
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.799632700791907,3384.8906,3384.8906,0.3822882971516781
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,13.379978400443772,3320.6304,3320.6304,0.38655753599370213
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.897680271273781,3258.117,3258.117,0.3900545461977353
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.686069492359124,3160.2788,3160.2788,0.39522171264293615
